note_id,type,title,desc,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,last_modify_ts,note_url
651261aa000000001e031e2f,normal,实在不想来红树林了真的…….,真的太好玩啦、国庆不懂去那，就来红树林和我一起出发赶海吧，秋天到了 沙虫，海螺都开始慢慢的变肥了哦、所以心动不如行动哦,1.70E+12,1.70E+12,5fd2147d0000000001007a09,北海红树林七号赶海.,https://sns-avatar-qc.xhscdn.com/avatar/6479d5852aa52ff9c54b2f5e.jpg,49,27,92,13,,"https://sns-img-qc.xhscdn.com/c4f31c76-70c8-39ce-ccf3-378831138808,https://sns-img-qc.xhscdn.com/fe7f6684-ef80-2e82-ea9a-b3cd1a9b4adc",1.70E+12,https://www.xiaohongshu.com/explore/651261aa000000001e031e2f
6523ecbb000000001a017b7c,normal,建议收藏📝深圳日落圣地合集来啦,"等日落🌅是匆忙生活中最美好惬意的时光
傍晚、晚风、落日，让每个人不由自主地放慢脚步🐾
今天小奇老师给大家带来了深圳追逐日落的最佳地点，感兴趣的朋友不妨工作之余给自己和家人安排一场奔赴落日之旅吧🥰
.
.
🔶前海演艺公园
在这里，落日时的晚霞包裹着整片天空，海水也被晚霞染红。夜幕降临之时，摩天轮灯光点亮，在落日晚霞的映衬下变得美丽浪漫。
🚇交通：地铁五号线桂湾E出口
🚫注意：可以带上野餐垫到公园草坪上躺着等日落，记住做好防蚊措施
.
🔶西湾红树林公园
日落、海边、红树林，简直绝美。落日下的沿江高速桥仿佛置身于国外，沿着江边一边散步一边欣赏落日晚霞，非常惬意。
🚇交通：地铁11号线碧海湾E出口换乘公交313/400/197路到固戍海滨新村站
.
🔶小南山
想爬山去山顶看落日又不想太累的伙伴们可以选择小南山，只需要30分钟就可以到达山顶等待日落，站在山顶欣俯瞰整个海港，欣赏绝美落日。
🚇交通：地铁赤湾站B出口换乘公交B945到赤湾工业区
🚫注意：这里人比较少，晚上要注意安全，尽量结伴出行
.
🔶梅沙尖
位于盐田区，虽然号称深圳第四高峰，但最快只需半小时就可以登顶。视野开阔，不仅能俯瞰大小梅沙，还能欣赏云海与夕阳，美不胜收。
🚇交通：地铁盐田路D出口打车至山海大观观景台
🚫注意：建议带些干粮和水，提前上好厕所，沿途没有卫生间
.
🔶官湖沙滩
如果起不来看海边的日出，那就来沙滩上追逐一场海边的日落。和自己的好友一起踩着浪花和柔软的沙子，一边看日落，所有的不快乐都在这一瞬间消失。
🚇交通：地铁2号线盐田港西站A1出口换乘公交E26路到葵涌中心再换乘B956路公交到官湖总站，建议自驾更方便省时
🚫注意：假期期间自驾出行容易堵车，建议早点去
.
🔶灯塔纪念台地
拥有灯塔和渔船的海滨公园，日落时电影感画面满满，氛围感很强，拍照炒鸡出片。
🚇交通：地铁2号线东角头站B出口步行十五分钟
.
.
在周末的傍晚时分，不如带上家人陪伴孩子一起看日落，感受这一刻的温馨与幸福👨‍👩‍👧‍👦
还有更多更美的看日落绝佳地点欢迎大家留言分享🎊
（部分图片来源于网络，如有侵权请联系删除）
       ",1.70E+12,1.70E+12,5ddcc1f70000000001009e5d,好奇心旅行教育,https://sns-avatar-qc.xhscdn.com/avatar/63ae48ad762f6bc2e95770a9.jpg,69,66,0,56,,"https://sns-img-bd.xhscdn.com/b4bf2534-d656-39fb-15de-f1a37676c237,https://sns-img-bd.xhscdn.com/89e577b2-139a-791d-3af8-5e314c3e3c79,https://sns-img-bd.xhscdn.com/88bd7be8-1a4c-87ac-a75e-a724b7956439,https://sns-img-bd.xhscdn.com/93d2f42f-47f3-fc13-da5a-321dd05abd0b,https://sns-img-bd.xhscdn.com/5adf3a4c-afa0-ce30-ccf4-b5b202c244f2,https://sns-img-bd.xhscdn.com/de068d74-7f45-dc28-8eeb-4580dacb7a3d,https://sns-img-bd.xhscdn.com/74af6578-0f05-ef46-a85c-99aa03b8bc9a",1.70E+12,https://www.xiaohongshu.com/explore/6523ecbb000000001a017b7c
649966f80000000011012aa3,normal,深圳红树林生态公园,"攻略计划今天上午去深圳湾公园，体验双层公交M194从大冲新城花园到红树林站，到达深圳湾公园海滨生态公园，发现我们离计划带小朋友去玩的地方还有很远，深圳湾公园真的特别大。我们只有一上午的时间，所以最后找到了最近的椰林沙池（图中红色标记的位置），这里有椰林美景，也有小孩子最喜欢的滑滑梯，攀爬绳，沙池，秋千，体验感不错。
小tips:1.旁边就有卫生间，也有买水的自助售卖机。
2.注意防晒，可以在滑梯下面阴凉处玩沙。",1.69E+12,1.69E+12,5fc63a4e0000000001008ae7,惜豆蔻年华,https://sns-avatar-qc.xhscdn.com/avatar/5fc63a4e0000000001008ae7.jpg,37,28,0,8,,"https://sns-img-bd.xhscdn.com/476a1277-68b3-2a0b-cda1-20376f83aaa9,https://sns-img-bd.xhscdn.com/11ae0b75-b3e3-a4cb-5df1-6c5bb1879e71,https://sns-img-bd.xhscdn.com/4c9ebd4d-4712-a6e9-8165-85f2dc66b759,https://sns-img-bd.xhscdn.com/2f6d581e-be6d-46b4-b328-b241bf77850a,https://sns-img-bd.xhscdn.com/fef0f64e-50ba-15a7-a617-d82fb6c6fae2,https://sns-img-bd.xhscdn.com/48ca4b68-6418-6566-6907-3e95a9dbfc17,https://sns-img-bd.xhscdn.com/b46f27a7-b986-0cd6-a17b-0644bff7bca0,https://sns-img-bd.xhscdn.com/0150083f-0bf9-679a-200e-767f52bf5a9f,https://sns-img-bd.xhscdn.com/c38e7696-621c-3bbd-8a14-68b00eb9c643,https://sns-img-bd.xhscdn.com/d6475c1e-a74d-f71e-9cfc-7975c078c5e5,https://sns-img-bd.xhscdn.com/81f2ff2a-7c7e-983e-c36c-c0ed9dd03e28,https://sns-img-bd.xhscdn.com/95ccabdb-aab3-8201-6b78-40ee10d42c6a,https://sns-img-bd.xhscdn.com/6b19bc14-7c04-b4f0-194e-861f40329d6a,https://sns-img-bd.xhscdn.com/fa87f567-e485-dd1f-30bb-b5e3fdc89a37,https://sns-img-bd.xhscdn.com/79f4388c-62a5-e409-8fbd-836a07fac69a",1.70E+12,https://www.xiaohongshu.com/explore/649966f80000000011012aa3
655477e7000000003203170f,normal,惠州遛娃宝地｜免费的天然氧吧｜深圳1h直达,"惠州遛娃打卡最频繁的宝藏公园⛲️，每次来这里小朋友最喜欢在木质走廊上玩耍，走廊旁边挂🈶️鸟类科普，玩耍的同时也可以学习一下知识[微笑R]
公园里有南岸滨河生态景观带、观景亭、观景隧道与观景台、文娱舞台以及桥头休闲公园等景点。
每次去红树林公园都能碰到各种唱歌🎤、弹奏的老人，还有热爱打卡拍照📷的年轻人，有太阳🌞的时候很易出片。
小朋友可以在这里看🐦白鹭、小鱼🐟，运气好能看到彩虹🌈。
🅿️免费停车
‼️无门票
🈶️公共厕所🚾
🈶️直饮水服务点
📍惠州市大亚湾区澳头街道中兴中路
‼️Tips：
1⃣️穿浅色衣服拍照更易出片
2⃣️早晨和傍晚风景更美丽
3⃣️小朋友勿要跨域长廊围栏
                 ",1.70E+12,1.70E+12,5ddfecc10000000001005e3a,吴千里,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r2fdiriha005nevtj0g8nhqsra4ruo,22,9,2,12,,"https://sns-img-bd.xhscdn.com/be1fdc6d-9b85-1209-bf28-18f5f81c1486,https://sns-img-bd.xhscdn.com/c0ea85aa-2362-1fae-f77a-33df0b992943,https://sns-img-bd.xhscdn.com/d9d303c4-78f5-daa2-185d-8525cd535679,https://sns-img-bd.xhscdn.com/69323221-0df1-7b7e-07a5-187e4a317894,https://sns-img-bd.xhscdn.com/a1d73cfa-8b75-e7cc-2cbc-ec681184e25e,https://sns-img-bd.xhscdn.com/61c23b80-849a-af1f-5f44-36861490f72f,https://sns-img-bd.xhscdn.com/c89c7ba0-7a77-9de2-fdfc-7923753dfcd3,https://sns-img-bd.xhscdn.com/9e854490-f039-5126-7ce6-6b59f6fb0f78",1.70E+12,https://www.xiaohongshu.com/explore/655477e7000000003203170f
657cf0bc000000003802331c,normal,莲花山City Walk 公园也有圣诞氛围,"莲花山公园居然有圣诞树真的好爱❤️
就在Yuan生活营地这里，离莲花湖很近地图见图3
	
莲花山花展被刷爆朋友圈的树🌲也在营地这里，还挺特别的，现在人很少不用排队，拍照很好看氛围感很好
	
惊喜的是居然在公园里遇到2只可爱的小松鼠🐿️
胖胖的尾巴摸着手感肯定很好🥰🥰
	
我是从莲花山南门进的，🚇地铁在少年宫F1口下
	
          ",1.70E+12,1.70E+12,5dae796f00000000010071fa,ShuPing,https://sns-avatar-qc.xhscdn.com/avatar/64679b4b815e26c7856eba5b.jpg,1103,389,146,697,广东,"https://sns-img-bd.xhscdn.com/73557f9a-9fe9-c783-eaf1-deb066b41962,https://sns-img-bd.xhscdn.com/862a30cb-fb46-bec0-df90-95e7e28a1a8d,https://sns-img-bd.xhscdn.com/d79c8d90-799a-e1ab-db58-343215608760,https://sns-img-bd.xhscdn.com/e6362aa5-59df-1ba5-6a5d-c10e6d6b8e07,https://sns-img-bd.xhscdn.com/2f4d16ea-6919-b478-c64a-fb6ad1a0c2f7,https://sns-img-bd.xhscdn.com/34ec5572-4962-9ff8-bc4a-e14d4a896891,https://sns-img-bd.xhscdn.com/1f2d7eec-ddba-cc24-0d01-73cb58a5659d,https://sns-img-bd.xhscdn.com/5fb5c3b1-96c5-b3aa-ddc6-79ea6347f6a8,https://sns-img-bd.xhscdn.com/14829145-dbff-1810-0251-c53ac1fff97b,https://sns-img-bd.xhscdn.com/4de0cf45-cded-021b-14e8-fdc04ae6b556,https://sns-img-bd.xhscdn.com/01eba5d2-6a0b-1cf1-2d26-dff0173c15c7,https://sns-img-bd.xhscdn.com/afcb7485-61cf-0c99-c721-b3e5f1a95fe1,https://sns-img-bd.xhscdn.com/7044a455-307f-6a06-3ec0-37d75be78902,https://sns-img-bd.xhscdn.com/db167715-df42-5353-fc40-38196f74398a,https://sns-img-bd.xhscdn.com/7650842b-3033-751c-7ad4-9a4b2e13b99a",1.70E+12,https://www.xiaohongshu.com/explore/657cf0bc000000003802331c
65629edd000000001b036f27,normal,去了 3 趟莲花山公园，才整理出这份攻略,"🪡你知道莲花山⛰️公园的地图，有个小 Bug ？
🪡你知道，从哪条路线能最近到铜像🗿吗？
🪡你知道，有哪几位 G JL D R 在莲花山⛰️公园植树过吗？他们分别种的是什么树？啥时候开花结果？
hi，大家好
我是专门为您提供保姆级攻略的@JoJo 爱旅行
本文没有❌废话，全是实话
❌没有广告，全是干货
建议各位先收藏👍点赞，别忘了关注我@JoJo 爱旅行
🔅莲花山公园有 1️⃣3️⃣个出入口，分别是莲花放彩、关山月美术馆、跨线桥、南门、南次、西门、北次1、北门、北次2、北次3、东北门、深业上城、东门
.
🔅🔅最近一条登顶的路线(时长 ⌛️15 分钟)：最近的2条去  铜像广场处路线
A、从关山月美术馆入口👉就往蓝楹路方向走（左手边）👉往莲峰东径（右手边）走👉和谐亭，就代表你快到顶了@有一说一薯
B、从南门入口进去👉走金桂路👉蓝楹路方向走（右手边)👉往莲峰西径（左手边方向）走👉捷顺亭，就代表你快到顶了@走走薯
.
🔅🔅我还想告诉你
莲花放彩、漾日湖，晓风漾日在〽️莲花放彩入口 附近
关山月美术馆、特权建立三十周年纪念园、胡手植树，从〽️关山月美术馆入口附近
风筝广场，从〽️跨桥线入口进方便（这里可以进去打卡爱心栾树）
玫瑰相亲角、莲花山放歌、莲花湖、朗诵亭、K歌亭从〽️南门及南次入口进方便
毓秀园、莲花湖、苗圃基地、共建花园，从〽️西门进去方便
舞林广场、健身广场、古墓、莲花北登山道从〽️北门进去方便
桃花林，从〽️北次入口2、北次入口3进去方便
健身路、儿童乐园从〽️东北门进去方便@走走薯
玻璃桥从〽️深业上城入口进去方便@运动薯
.
莲花山公园，还有哪些你不知道的事情
1. 每条路上都有垃圾回收站，且旁边配有洗手池(呼吁大家不要随地乱扔垃圾)
2. 工作日爬山，60 岁的长者及怀抱婴儿👶的大人，可以免费乘坐车登顶
3. 禁止🈲飞无人机，航模飞机✈️以及放飞特技风筝🪁
.
小贴士：
1、防晒，防蚊很重要
2、各大花展、等期间，如果不是特别喜好，就不要去凑热闹，人多到不要不要的 
@安全薯 @潮流薯 @城市情报官 @日常薯 ",1.70E+12,1.70E+12,5c4ed3c40000000011007b23,JoJo 爱旅行,https://sns-avatar-qc.xhscdn.com/avatar/6197083a52ba1fc418ac2de2.jpg,134,168,13,108,广东,"https://sns-img-hw.xhscdn.net/954aaeac-f510-eaed-0cfb-148de70db1ed,https://sns-img-hw.xhscdn.net/0523e5a6-7e89-9df2-b939-5eceb21c424a,https://sns-img-hw.xhscdn.net/de7f72ed-d533-8c1f-1616-55036f0486a3,https://sns-img-hw.xhscdn.net/dcce8cd5-0e4a-44b4-b444-0c5764910fee,https://sns-img-hw.xhscdn.net/5016f494-2bbf-3a16-e810-c7bc6a3b9b75,https://sns-img-hw.xhscdn.net/578757c5-715b-22aa-6dd7-5b2512d2da4c,https://sns-img-hw.xhscdn.net/5a23cf22-d959-fff7-0830-db5e6add039a,https://sns-img-hw.xhscdn.net/f10db219-f7dd-17d0-51f1-af20ef6d7463,https://sns-img-hw.xhscdn.net/6d175ef5-36d0-101d-717e-62cf9c4a69c3,https://sns-img-hw.xhscdn.net/7b57e087-195e-9911-5119-af3cc1339a3e,https://sns-img-hw.xhscdn.net/7b2abafe-25e6-441b-4ffd-ce906d008d72,https://sns-img-hw.xhscdn.net/a40d85b6-ebac-68c1-0094-863e0d221b28,https://sns-img-hw.xhscdn.net/48b7a5f6-c634-2d9a-c5fd-70f3b115349c,https://sns-img-hw.xhscdn.net/a81fd0f6-8b3d-898e-f2ec-79fb647d12fe,https://sns-img-hw.xhscdn.net/b5aa9c78-9517-1b6c-fbfe-4dd0f4a7bbcc,https://sns-img-hw.xhscdn.net/80cd144c-5766-1898-b2af-f65c3975f110,https://sns-img-hw.xhscdn.net/c0a5a5ed-b262-0987-552a-ccba4cba68c8,https://sns-img-hw.xhscdn.net/16873288-b0a6-dbc9-7e2a-4b71a2491891",1.70E+12,https://www.xiaohongshu.com/explore/65629edd000000001b036f27
6550caeb000000001b00dd07,normal,劝各位周末不要来莲花山…如果真要…就看这篇,"真的听劝…否则你会收获一个人挤人的莲花山半日游体验‼️如果非要来，请参考这个路线，省下时间，不用苦苦找车位……
-
🚇地铁：少年宫地铁站靠近莲花山的出口客流高峰期只出不进~来的时候可以从这里出，但是逛完别来了，不然要徒步走到莲花村站，而且莲花村站也非常挤（图2）
✓推荐：少年宫地铁站出，从莲花山南门逛到北门，再从深业上城出，可以做冬瓜岭地铁站肥家
-
🚗自驾：高峰期围着莲花山兜兜转转找不到停车位不说，还特别堵车塞车，都想打道回府了……
✓推荐：将车停放在深业上城，从3楼直接穿到莲花山北门，看完花展再到山顶看看市中心风景…最后从南门看看咖啡节~再慢悠悠走回深业上城，不用担心车子停放问题。
大家还有什么妙招？
	
不过有一说一，周末去下户外真的好舒服~~
  ",1.70E+12,1.70E+12,6044289b0000000001002830,小张吃喝玩乐,https://sns-avatar-qc.xhscdn.com/avatar/6356408e51daefab555b2bdb.jpg,86,66,13,119,,"https://sns-img-hw.xhscdn.net/e1a5010d-9597-ee06-15a8-56c76cd49b56,https://sns-img-hw.xhscdn.net/a9becbd9-7b48-0a7b-5b1f-cd5af87caf13,https://sns-img-hw.xhscdn.net/e6307f69-13ad-c39f-6988-b20836406b3d,https://sns-img-hw.xhscdn.net/fe6511b6-1bef-76c5-d950-f3dc2a9e1f44,https://sns-img-hw.xhscdn.net/f3348d60-5d73-b5f3-609d-4c0da10d70f2,https://sns-img-hw.xhscdn.net/aa7f3b3c-2abc-cc9d-cf57-4d52077b95c4,https://sns-img-hw.xhscdn.net/442af27a-f33d-06cd-f6a2-4dc8664889e2,https://sns-img-hw.xhscdn.net/7cba639c-6f4b-8cf4-9e2c-ffaa05c26df3,https://sns-img-hw.xhscdn.net/62d7731a-5609-b752-d446-51cb17622349,https://sns-img-hw.xhscdn.net/732a2542-cf9e-4a6b-4851-d5cf9c386aec",1.70E+12,https://www.xiaohongshu.com/explore/6550caeb000000001b00dd07
657f0192000000003802382c,normal,深圳人请注意❗接下来这些地方拍照绝了❗,"天气转冷，落羽杉的最美季节又来啦！黄色的树林，在四季常绿的地区，真的太难得了！
最佳观赏期12月底到1月份。
	
整理了深圳附近的一些观赏点，找个离得近的点安排吧～🤗
这组图是22年12月底在东莞松山湖拍的
东莞：
1️⃣松山湖黄花风铃木林
导航黄花风铃木林，在华为溪流背坡村J区旁边，进门岗就可以看到
2️⃣燕岭湿地公园
导航东一门、东三门有停车位
	
深圳
3️⃣中心公园
📍D2区，🚇3号线华新站F出口步行十几分钟
旁边就有厕所，青梅童乐园！超适合遛娃
📍E区景观湖周围，🚇3号线华新站
	
4️⃣莲花山公园
📍漾日湖：🚇3/10号线莲花村D出口
📍莲花湖：🚇3/4号线少年宫F1出口
	
5️⃣洪湖公园：7号线洪湖站，AB口都可以。进了公园往左手边走，推婴儿车走B口不用上天桥。
	
6️⃣仙湖植物园：
✅打卡点：集中在桫椤湖、玉带桥、水生园三个
🎫门票：15元/人
🚇地铁：2/8号线仙湖路c3出口步行10来分钟到大门
	
7️⃣荔枝公园
🚇地铁：3/9号线红岭站E出口
📍西门旁的湖畔
📍西2门的揽月桥旁
	
8️⃣香蜜公园
🚇7号线农林站C出口
🚘公园停车位不多，自驾可停深业中城/东海广场
	
9️⃣笔架山公园
🚇3/10号线莲花村地铁站C2口、14号线黄木岗13出口，南门进右手边走到湖边
💡地铁走到公园门口较远，推婴儿车的姐妹建议自驾或打车
	
🔟马峦山郊野公园
建议自驾，西北门进去走七八分钟就到
	
1️⃣1️⃣石岩湿地公园
无地铁直达，6号线官田站然后打车
自驾可导航到“石岩湿地公园停车场🅿️（入口）”
	
1️⃣2️⃣泰华梧桐岛
🚇1号线固戍地铁站C出口步行10分钟
✅打卡点：园区中央人工湖、湖中的木栈道旁
	
1️⃣3️⃣红花岭公园
🚇3号线双龙站，下地铁后打车到达
🚘“美丽深圳”预约，停车场就在正门，左手边小路进去步行两三百米到达
	
1️⃣4️⃣聚龙山湿地公园
建议打车或自驾
💡公园较大，导航“聚龙山湿地公园洗手间A5-母婴室”，有停车场
✅打卡点：下车后进入公园沿着河边走
	
1️⃣5️⃣四海公园
🚇12号线四海站A出口步行10分钟
      ",1.70E+12,1.70E+12,596ab14f6a6a694fba207867,嘟嘟甜甜麻麻,https://sns-avatar-qc.xhscdn.com/avatar/6458869334a1eed08b9454ac.jpg,79,102,35,47,广东,"https://sns-img-qc.xhscdn.com/b7c10487-243c-1d2e-da6a-84c4369b61a8,https://sns-img-qc.xhscdn.com/cda8be83-f49a-288a-4af5-c2bd07f4b5f2,https://sns-img-qc.xhscdn.com/a4eee908-91dc-0fa3-3a0a-603e621d6429,https://sns-img-qc.xhscdn.com/5eb550f4-cd34-4b52-9e37-bdb9fb026e13,https://sns-img-qc.xhscdn.com/8d97cd97-79a5-ac0c-f689-7c7ba6bb7e79,https://sns-img-qc.xhscdn.com/a0ee84a0-0d14-4845-c345-a6795d5eb52a,https://sns-img-qc.xhscdn.com/e7bfaea7-1921-b187-bbdc-7c4a8f6fd435,https://sns-img-qc.xhscdn.com/3f2a0357-4587-3a4d-ad9a-179cb1e5d54b,https://sns-img-qc.xhscdn.com/3023f008-1689-d4a2-9fa5-a4b5cf9edcc8,https://sns-img-qc.xhscdn.com/d463f41b-09fa-8a56-a0f1-fa5ba6e94606",1.70E+12,https://www.xiaohongshu.com/explore/657f0192000000003802382c
649c1c93000000000703b2b0,normal,莲花山公园最快登顶路线解密,"莲花山公园值得快速游玩，比如我下班过来直接可以游玩。
首先可以在公园南入口进，就是靠近儿童医院的入口。地图看图5⃣️
然后回来往右上角的大路走，然后就可以找到莲峰西径，直接往上走就行了，路牌见图6⃣️，路径见图7⃣️。这是最短的，也是有点坡度的小路。直接登顶，登顶风景具体看我拍的美照哈哈哈
还有灯光秀，不过我没等到你们可以看，据说还不错噢👍。
以下为查询结果；📖
每周一至周四19点至22点，开启常规景观照明。每周日和清明节假期、7月7日、9月18日、9月30日和12月13日关闭夜景灯光，呈现建筑楼宇自然内透光。每周五、周六(涉及法定节假日调休的除外)，法定节假日(包括元旦、春节、劳动节、端午节、中秋节、国庆节，清明节除外)及前一天，开启含动画效果的夜景灯光。每日亮灯三次，每次亮灯时间约15分钟。冬春季(11月至次年3月)亮灯时间为19:00、20:00、21:00;夏秋季(4月至10月)亮灯时间为19:30、20:30、21:30。
最后看完风景，走东边的小径下来就好了，可以直接到市民中心广场，少年宫和音乐厅也值得走走！
莲花山公园营业时间：早上6点到晚上11点。        ",1.69E+12,1.69E+12,6434314800000000290101a5,龙珠2537,https://sns-avatar-qc.xhscdn.com/avatar/64a2e9d61dfee1d59b3a1d82.jpg,1445,1186,63,753,,"https://sns-img-hw.xhscdn.net/5ef559bb-e7ba-d2e3-9fb7-4d1c74a1d97c,https://sns-img-hw.xhscdn.net/8342d53a-76f3-53e7-9e73-e9866b5890f8,https://sns-img-hw.xhscdn.net/288504cf-2399-d5c0-47e6-3b23332b0bae,https://sns-img-hw.xhscdn.net/279a593d-0470-bd0a-d0ee-a2f92d22f87b,https://sns-img-hw.xhscdn.net/3160b770-7a42-87e5-c0b8-88e6e9a8aca1,https://sns-img-hw.xhscdn.net/66ef41d8-05ff-2d14-1f04-2f42b37880c3,https://sns-img-hw.xhscdn.net/ac91fa79-775e-cee4-25e4-d437ac0bbc55,https://sns-img-hw.xhscdn.net/f5fb484d-139c-aa6b-e8dc-453d77cd35ec,https://sns-img-hw.xhscdn.net/4a250daf-4747-777d-5c3b-5a8d5a6b8415,https://sns-img-hw.xhscdn.net/fb2112ba-7dcc-d806-8c10-0f32bcb74202,https://sns-img-hw.xhscdn.net/0dcdb949-6efc-8d78-ed6d-20c2e5a93e9f,https://sns-img-hw.xhscdn.net/e525b4af-4842-0dac-41b5-856a2fe8af7f,https://sns-img-hw.xhscdn.net/2b98a576-ac50-7a42-f83c-4bf8770ee5dc,https://sns-img-hw.xhscdn.net/018432d1-2084-edf6-8bc3-328a4fcbc91e,https://sns-img-hw.xhscdn.net/ae13d106-44b4-89d3-0df1-96d524126819",1.70E+12,https://www.xiaohongshu.com/explore/649c1c93000000000703b2b0
654c949e0000000032007f6d,normal,深圳福田必去打卡地✨省时省力旅行攻略大全,"在深圳这个偌大的城市，来了也不知道去哪玩❓深圳福田区必去打卡的6️⃣个吃喝玩乐的地方，收藏好来深圳就不愁想去哪里玩了💕
–
1️⃣深业上城（120个店铺）
📍地址：华富街道莲花一村社区皇岗路5001号
🚇交通：10号线冬瓜岭站E口
☘️环境：小镇大多都是独栋建筑🏠，loft式设计，随手一拍都超级出片
–
2️⃣莲花山公园
📍地址：红荔路6030号
🚇交通：3/4号线少年宫站F1出口/2号线莲花村站D口
☘️环境：广阔的草坪，满眼的绿植🍃绿荫下的座椅任何地方都称得上拍照圣地，山顶广场中央是邓小平的铜像
🎫门票：免费
11.10-11.19开放杜鹃花展🌺
–
3️⃣Coco Park购物公园
📍地址：福华三路268号
🚇交通：地铁1/3号线直达购物公园站F口
☘️环境：一个比较大的商场，很多品牌入驻，晚上有天台夜市，氛围感很强🥰
–
4️⃣香蜜公园
📍地址：农园路30号
🚇交通：地铁7号线农林站C口，直走5分钟即可
☘️环境：福田市政公园，园内设有绿色图书馆，体育中心等🉑草坪野餐哦！季节到了还有落羽杉树林🍂
🎫门票：免费
–
5️⃣水围1368街区
📍地址：福田街道水围八街146栋101号
🚇交通：地铁7号线皇岗村站B2口
☘️环境：由城中村改造而成的，与都市慢生活交融的特色街区。街区由一访四街六巷组成，汇集了诸多特色小吃、创意餐吧、咖啡店等
–
6️⃣深圳博物馆
📍地址：福田区同心路6号
🚇交通：地铁9号线红岭南站A口
☘️环境：分三个场馆：历史民俗馆、东江游击队指挥部旧址、古代艺术馆。搭乘时空胶囊电梯到顶楼从上往下逛，感受每个朝代的风格和器具
🎫门票：免费
⚠️注意：需要提前预约
–
                                 ",1.70E+12,1.70E+12,654850d8000000000d004b5b,晓晓团建旅行-,https://sns-avatar-qc.xhscdn.com/avatar/65486026f27082a0a6b57b2b.jpg,317,288,1,229,,"https://sns-img-bd.xhscdn.com/e2892038-9486-1cb9-dee3-0e55e2382169,https://sns-img-bd.xhscdn.com/244e97bf-9796-4e59-16d5-4ad7daa65bfa,https://sns-img-bd.xhscdn.com/c6a1b75c-08bc-b532-1767-f61d410358d6,https://sns-img-bd.xhscdn.com/b440a7d9-ea97-c8b9-7cdd-69e25c8b36ee,https://sns-img-bd.xhscdn.com/e0ef5a15-09df-0901-b481-95d05429ba3e,https://sns-img-bd.xhscdn.com/af9ed3c4-d754-29ff-28fc-06a560cb5c21,https://sns-img-bd.xhscdn.com/78e0d3e8-5e1a-a641-4faa-1dba452d7577",1.70E+12,https://www.xiaohongshu.com/explore/654c949e0000000032007f6d
65588c38000000001701c8f7,normal,这颗神奇的树不论你怎么调，它都不变色,"杜鹃花展，没想到最后是这棵树火了[偷笑R][偷笑R]
 ",1.70E+12,1.70E+12,54f2547dd39ea22c7e0449fb,夏玲呀,https://sns-avatar-qc.xhscdn.com/avatar/61e12499492c54eabc52086f.jpg,46,9,33,13,,"https://sns-img-qc.xhscdn.com/3f58f027-ca51-0cbf-c8aa-b65cbb4d2db7,https://sns-img-qc.xhscdn.com/cab24335-138e-99a7-985e-e2427737de0b,https://sns-img-qc.xhscdn.com/5ffe6dae-8de5-9983-f47a-48af72f1adc5,https://sns-img-qc.xhscdn.com/5b7e8aaa-a88c-be72-7c8a-30a289f6127c",1.70E+12,https://www.xiaohongshu.com/explore/65588c38000000001701c8f7
65253d41000000001e028455,normal,笑亖…深圳哪个显眼包摆的？！,"当然是我和我的显眼包姐妹呀[大笑R][大笑R]～
今天来逛莲花山公园
发现深圳也有史铁生笔下的栾树！
而且远处看栾树还是一颗❤️！！
这个分不清是果实还是花的
掉了一地，粉粉特别好看
捡起来拍照好有意思～
终于不下雨了
快艾特你的姐妹👭一起去拍！！
           ",1.70E+12,1.70E+12,6037429800000000010092ca,E朵奇葩🎪,https://sns-avatar-qc.xhscdn.com/avatar/63a27823ba348cb2d178b28a.jpg,215828,17471,8314,9699,,"https://sns-img-bd.xhscdn.com/423a0993-9059-02cd-ceb2-707f57e5952b,https://sns-img-bd.xhscdn.com/2b9ff54b-47da-74d9-ddfd-f7cc65be63f0,https://sns-img-bd.xhscdn.com/80703c35-b5a8-89e2-2b7c-5773daaefd7f,https://sns-img-bd.xhscdn.com/0908442a-489d-72ba-03f4-39c4c61530d1,https://sns-img-bd.xhscdn.com/32671143-89bf-0894-0180-2a5b3409a436,https://sns-img-bd.xhscdn.com/9a271fad-58c9-c182-6953-4b6c31235c15,https://sns-img-bd.xhscdn.com/718ebc2b-4005-d17c-482d-395e4f4e09b6,https://sns-img-bd.xhscdn.com/d96bfeb7-890b-13da-e00f-3b79979aabdd,https://sns-img-bd.xhscdn.com/470520fc-e966-1c66-7418-05f8f3238c58,https://sns-img-bd.xhscdn.com/80ade4ee-5432-0819-548f-a3f7a8530f7e,https://sns-img-bd.xhscdn.com/7737d376-9a05-d682-2487-d0b24a630a13",1.70E+12,https://www.xiaohongshu.com/explore/65253d41000000001e028455
64de16b10000000017018b00,normal,每天损失百亿,"家楼下就是莲花山，看到这个原地去世了😌 主打一个错过
.
  ",1.69E+12,1.69E+12,5d2963f1000000001603297a,Johnny傅,https://sns-avatar-qc.xhscdn.com/avatar/636846eb7c7ae90514a2dc64.jpg,94,4,14,1,,https://sns-img-qc.xhscdn.com/dc4d4bee-0675-05fb-a890-f41ad064eac6,1.70E+12,https://www.xiaohongshu.com/explore/64de16b10000000017018b00
